DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,DK,2020,40.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,DK,2021,39.8,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EE,2012,51.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EE,2013,51.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EE,2014,49.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EE,2015,49.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EE,2016,49.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EE,2017,48.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EE,2018,48.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EE,2019,48.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EE,2020,48.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EE,2021,47.3,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EL,2012,41.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EL,2013,41.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EL,2014,42.2,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EL,2015,43.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EL,2016,43.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EL,2017,43.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EL,2018,43.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EL,2019,46.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EL,2020,47.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,EL,2021,46.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ES,2012,23.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ES,2013,23.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ES,2014,23.9,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ES,2015,24.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ES,2016,24.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ES,2017,24.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ES,2018,25.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ES,2019,25.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ES,2020,25.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ES,2021,25.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FI,2012,45.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FI,2013,45.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FI,2014,45.2,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FI,2015,45.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FI,2016,45.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FI,2017,45.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FI,2018,45.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FI,2019,44.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FI,2020,44.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FI,2021,46.3,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FR,2012,41.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FR,2013,43.1,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FR,2014,43.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FR,2015,43.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FR,2016,43.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FR,2017,43.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FR,2018,42.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FR,2019,42.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FR,2020,42.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,FR,2021,41.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HR,2012,61.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HR,2013,60.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HR,2014,60.5,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HR,2015,59.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HR,2016,59.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HR,2017,59.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HR,2018,59.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HR,2019,59.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HR,2020,60.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HR,2021,61.3,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HU,2012,57.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HU,2013,57.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HU,2014,57.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HU,2015,57.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HU,2016,57.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HU,2017,58.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HU,2018,58.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HU,2019,57.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HU,2020,56.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,HU,2021,55.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IE,2012,36.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IE,2013,36.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IE,2014,38.1,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IE,2015,37.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IE,2016,37.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IE,2017,37.8,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IE,2018,38.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IE,2019,38.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IE,2020,37.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IE,2021,37.1,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IS,2012,35.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IS,2013,35.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IS,2014,36.2,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IS,2015,35.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IS,2016,37.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IS,2017,35.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IS,2018,34.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IS,2019,34.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IS,2020,35.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IS,2021,39.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IT,2012,41.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IT,2013,42.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IT,2014,42.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IT,2015,42.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IT,2016,42.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IT,2017,42.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IT,2018,42.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IT,2019,42.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IT,2020,43.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,IT,2021,42.9,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LT,2012,56.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LT,2013,55.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LT,2014,54.3,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LT,2015,53.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LT,2016,53.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LT,2017,53.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LT,2018,52.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LT,2019,51.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LT,2020,50.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LT,2021,49.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LU,2012,38.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LU,2013,38.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LU,2014,35.5,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LU,2015,34.5,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LU,2016,35.4,u
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LU,2017,35.4,u
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LU,2018,34.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LU,2019,32.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LU,2020,31.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LU,2021,30.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LV,2012,57.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LV,2013,56.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LV,2014,57.0,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LV,2015,56.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LV,2016,55.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LV,2017,54.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LV,2018,54.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LV,2019,53.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LV,2020,52.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,LV,2021,51.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ME,2012,60.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ME,2013,60.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ME,2014,59.5,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ME,2015,60.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ME,2016,59.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ME,2017,60.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ME,2018,61.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ME,2019,60.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ME,2020,60.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,ME,2021,,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MK,2012,47.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MK,2013,48.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MK,2014,48.9,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MK,2015,48.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MK,2016,48.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MK,2017,50.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MK,2018,50.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MK,2019,51.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MK,2020,50.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MK,2021,,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MT,2012,27.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MT,2013,28.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MT,2014,29.8,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MT,2015,31.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MT,2016,33.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MT,2017,33.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MT,2018,34.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MT,2019,34.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MT,2020,34.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,MT,2021,36.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NL,2012,40.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NL,2013,41.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NL,2014,41.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NL,2015,41.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NL,2016,41.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NL,2017,41.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NL,2018,40.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NL,2019,39.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NL,2020,39.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NL,2021,38.9,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NO,2012,42.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NO,2013,42.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NO,2014,39.3,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NO,2015,38.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NO,2016,38.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NO,2017,38.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NO,2018,38.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NO,2019,38.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NO,2020,37.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,NO,2021,34.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PL,2012,61.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PL,2013,61.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PL,2014,60.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PL,2015,60.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PL,2016,60.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PL,2017,59.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PL,2018,59.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PL,2019,58.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PL,2020,58.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PL,2021,57.9,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PT,2012,21.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PT,2013,23.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PT,2014,24.0,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PT,2015,24.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PT,2016,25.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PT,2017,26.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PT,2018,27.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PT,2019,28.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PT,2020,30.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,PT,2021,31.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RO,2012,57.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RO,2013,57.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RO,2014,54.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RO,2015,55.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RO,2016,56.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RO,2017,57.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RO,2018,58.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RO,2019,58.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RO,2020,60.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RO,2021,62.1,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RS,2012,56.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RS,2013,56.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RS,2014,57.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RS,2015,57.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED3_4,RS,2016,57.3,
